"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"206098_at"	"0.00089758"	"9.67e-07"	"12.738754"	"-2.358"	"26.7023918"	"ZBTB6"	"zinc finger and BTB domain containing 6"
"201231_s_at"	"0.96454816"	"2.94e-03"	"-4.153881"	"-2.377"	"-20.5165161"	"ENO1"	"enolase 1"
"212218_s_at"	"0.00141263"	"1.65e-06"	"11.908706"	"-2.381"	"25.9262333"	"FASN"	"fatty acid synthase"
"204491_at"	"0.00211953"	"2.57e-06"	"11.256223"	"-2.403"	"26.1460128"	"PDE4D"	"phosphodiesterase 4D"
"219000_s_at"	"0.96454816"	"3.15e-03"	"-4.104463"	"-2.407"	"-21.6617217"	"DSCC1"	"DNA replication and sister chromatid cohesion 1"
"215978_x_at"	"0.96454816"	"2.52e-03"	"4.264536"	"-2.417"	"21.5891363"	"ZNF721"	"zinc finger protein 721"
"211474_s_at"	"0.00271543"	"3.41e-06"	"10.855126"	"-2.418"	"26.3841243"	"SERPINB6"	"serpin family B member 6"
"204239_s_at"	"0.00406129"	"5.29e-06"	"10.261892"	"-2.443"	"26.2149397"	"NNAT"	"neuronatin"
"217060_at"	"0.96454816"	"3.63e-03"	"4.00551"	"-2.467"	"20.1099655"	"TRBV16"	"T cell receptor beta variable 16 (gene/pseudogene)"
"212320_at"	"0.96454816"	"3.01e-03"	"-4.136525"	"-2.487"	"-22.5219128"	"TUBB"	"tubulin beta class I"
"211519_s_at"	"0.96454816"	"3.04e-03"	"-4.130051"	"-2.49"	"-23.9773317"	"KIF2C"	"kinesin family member 2C"
"211584_s_at"	"0.9558576"	"1.46e-03"	"-4.664094"	"-2.499"	"-4.3509037"	"NPAT"	"nuclear protein, coactivator of histone transcription"
"204207_s_at"	"0.96454816"	"3.12e-03"	"-4.111186"	"-2.501"	"-4.5777449"	"RNGTT"	"RNA guanylyltransferase and 5'-phosphatase"
"210387_at"	"0.96454816"	"4.27e-03"	"-3.89277"	"-2.537"	"-20.4385604"	"HIST1H2BJ///HIST1H2BG"	"histone cluster 1, H2bj///histone cluster 1, H2bg"
"214567_s_at"	"0.96454816"	"3.49e-03"	"-4.032273"	"-2.545"	"-21.7231657"	"XCL2///XCL1"	"X-C motif chemokine ligand 2///X-C motif chemokine ligand 1"
"200684_s_at"	"0.96454816"	"1.92e-03"	"-4.460337"	"-2.583"	"-4.0637713"	"UBE2L3"	"ubiquitin conjugating enzyme E2 L3"
"205728_at"	"0.96454816"	"4.78e-03"	"-3.814263"	"-2.587"	"-20.7029973"	"TENM1"	"teneurin transmembrane protein 1"
"212143_s_at"	"0.96454816"	"2.10e-03"	"-4.396569"	"-2.61"	"-4.1534338"	"IGFBP3"	"insulin like growth factor binding protein 3"
"201202_at"	"0.96454816"	"4.13e-03"	"-3.915813"	"-2.613"	"-21.4842092"	"PCNA"	"proliferating cell nuclear antigen"
"221922_at"	"0.96454816"	"4.19e-03"	"-3.904556"	"-2.62"	"-21.7343175"	"GPSM2"	"G-protein signaling modulator 2"
"210317_s_at"	"0.96454816"	"4.20e-03"	"-3.903314"	"-2.621"	"-21.7045887"	"YWHAE"	"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon"
"217705_at"	"0.96454816"	"5.16e-03"	"3.761991"	"-2.621"	"3.3759054"	"PRKD1"	"protein kinase D1"
"221586_s_at"	"0.96454816"	"5.49e-03"	"-3.720594"	"-2.649"	"-3.3604831"	"E2F5"	"E2F transcription factor 5"
"204822_at"	"0.96454816"	"4.60e-03"	"-3.841675"	"-2.657"	"-21.7519681"	"TTK"	"TTK protein kinase"
"201897_s_at"	"0.96454816"	"4.67e-03"	"-3.831165"	"-2.664"	"-21.8477064"	"CKS1B"	"CDC28 protein kinase regulatory subunit 1B"
"209642_at"	"0.96454816"	"4.92e-03"	"-3.79493"	"-2.686"	"-18.0099"	"BUB1"	"BUB1 mitotic checkpoint serine/threonine kinase"
"213008_at"	"0.96454816"	"4.94e-03"	"-3.792101"	"-2.688"	"-20.5562606"	"FANCI"	"Fanconi anemia complementation group I"
"221331_x_at"	"0.96454816"	"4.95e-03"	"-3.790305"	"-2.689"	"-21.335566"	"CTLA4"	"cytotoxic T-lymphocyte associated protein 4"
"208308_s_at"	"0.96454816"	"6.17e-03"	"-3.640714"	"-2.702"	"-21.1167531"	"GPI"	"glucose-6-phosphate isomerase"
"204825_at"	"0.96454816"	"5.24e-03"	"-3.752351"	"-2.712"	"-20.7076405"	"MELK"	"maternal embryonic leucine zipper kinase"
"202014_at"	"0.96454816"	"5.25e-03"	"3.75039"	"-2.713"	"21.2440532"	"PPP1R15A"	"protein phosphatase 1 regulatory subunit 15A"
"216513_at"	"0.96454816"	"5.27e-03"	"3.748407"	"-2.714"	"3.5833868"	"DCT"	"dopachrome tautomerase"
"203405_at"	"0.96454816"	"5.33e-03"	"-3.739541"	"-2.72"	"-20.6688738"	"PSMG1"	"proteasome assembly chaperone 1"
"219148_at"	"0.96454816"	"5.44e-03"	"-3.725752"	"-2.729"	"-21.8971191"	"PBK"	"PDZ binding kinase"
"207263_x_at"	"0.96454816"	"5.49e-03"	"3.719689"	"-2.732"	"18.9589009"	"VEZT"	"vezatin, adherens junctions transmembrane protein"
"219474_at"	"0.96454816"	"5.77e-03"	"-3.686589"	"-2.753"	"-4.0376581"	"C3orf52"	"chromosome 3 open reading frame 52"
"217212_s_at"	"0.96454816"	"6.91e-03"	"-3.56439"	"-2.755"	"-20.51561"	"IL9R"	"interleukin 9 receptor"
"202641_at"	"0.96454816"	"6.97e-03"	"-3.558781"	"-2.758"	"-18.8123997"	"ARL3"	"ADP ribosylation factor like GTPase 3"
"221511_x_at"	"0.96454816"	"5.90e-03"	"3.671176"	"-2.763"	"17.9500601"	"DYX1C1-CCPG1///CCPG1"	"DYX1C1-CCPG1 readthrough (NMD candidate)///cell cycle progression 1"
"216740_at"	"0.96454816"	"6.01e-03"	"3.658694"	"-2.771"	"10.5466828"	""	""
"220271_x_at"	"0.96454816"	"7.21e-03"	"3.536008"	"-2.774"	"3.4748782"	"EFCAB6"	"EF-hand calcium binding domain 6"
"206635_at"	"0.96454816"	"7.23e-03"	"3.534408"	"-2.775"	"4.258651"	"CHRNB2"	"cholinergic receptor nicotinic beta 2 subunit"
"215562_at"	"0.96454816"	"6.16e-03"	"3.642244"	"-2.781"	"4.5374323"	"TTC39A"	"tetratricopeptide repeat domain 39A"
"202768_at"	"0.96454816"	"6.24e-03"	"3.633741"	"-2.787"	"20.3090869"	"FOSB"	"FosB proto-oncogene, AP-1 transcription factor subunit"
"200822_x_at"	"0.96454816"	"7.59e-03"	"-3.502094"	"-2.798"	"-18.8563758"	"TPI1"	"triosephosphate isomerase 1"
"220972_s_at"	"0.96454816"	"6.54e-03"	"3.60124"	"-2.807"	"3.3529439"	"KRTAP9-9"	"keratin associated protein 9-9"
"214096_s_at"	"0.96454816"	"6.55e-03"	"-3.600453"	"-2.808"	"-20.1188947"	"SHMT2"	"serine hydroxymethyltransferase 2"
"213593_s_at"	"0.96454816"	"7.87e-03"	"3.478196"	"-2.815"	"17.9675126"	"TRA2A"	"transformer 2 alpha homolog"
"207952_at"	"0.96454816"	"6.66e-03"	"-3.589134"	"-2.815"	"-19.9971788"	"IL5"	"interleukin 5"
"206296_x_at"	"0.96454816"	"6.79e-03"	"3.576669"	"-2.823"	"17.7531025"	"MAP4K1"	"mitogen-activated protein kinase kinase kinase kinase 1"
"215392_at"	"0.96454816"	"7.12e-03"	"3.544294"	"-2.844"	"21.2099272"	""	""
"209714_s_at"	"0.96454816"	"7.17e-03"	"-3.5404"	"-2.847"	"-17.444107"	"CDKN3"	"cyclin dependent kinase inhibitor 3"
"206135_at"	"0.96454816"	"7.18e-03"	"-3.538759"	"-2.848"	"-4.0925443"	"ST18"	"ST18, C2H2C-type zinc finger"
"204070_at"	"0.96454816"	"7.32e-03"	"3.525726"	"-2.857"	"17.833098"	"RARRES3"	"retinoic acid receptor responder 3"
"221915_s_at"	"0.96454816"	"8.60e-03"	"-3.419037"	"-2.857"	"-3.0442416"	"RANBP1"	"RAN binding protein 1"
"204925_at"	"0.96454816"	"7.44e-03"	"3.515385"	"-2.863"	"17.7990668"	"CTNS"	"cystinosin, lysosomal cystine transporter"
"219233_s_at"	"0.96454816"	"7.53e-03"	"3.507096"	"-2.869"	"17.5681055"	"GSDMB"	"gasdermin B"
"210543_s_at"	"0.96454816"	"4.61e-03"	"-3.839956"	"-2.873"	"-4.218902"	"PRKDC"	"protein kinase, DNA-activated, catalytic polypeptide"
"209189_at"	"0.96454816"	"7.67e-03"	"3.495141"	"-2.877"	"17.4448094"	"FOS"	"Fos proto-oncogene, AP-1 transcription factor subunit"
"200692_s_at"	"0.96454816"	"4.85e-03"	"-3.805001"	"-2.891"	"-5.5479228"	"HSPA9"	"heat shock protein family A (Hsp70) member 9"
"220792_at"	"0.96454816"	"8.04e-03"	"3.463804"	"-2.898"	"16.4961337"	"PRDM5"	"PR/SET domain 5"
"214590_s_at"	"0.96454816"	"8.16e-03"	"3.454154"	"-2.904"	"17.4511697"	"UBE2D1"	"ubiquitin conjugating enzyme E2 D1"
"206168_at"	"0.96454816"	"9.53e-03"	"-3.351406"	"-2.906"	"-2.9592615"	"ZC3H7B"	"zinc finger CCCH-type containing 7B"
"214290_s_at"	"0.96454816"	"8.33e-03"	"3.440251"	"-2.913"	"17.3494675"	"HIST2H2AA4///HIST2H2AA3"	"histone cluster 2, H2aa4///histone cluster 2, H2aa3"
"215274_at"	"0.96454816"	"8.38e-03"	"3.436339"	"-2.916"	"16.9655604"	"SLC12A3"	"solute carrier family 12 member 3"
"211465_x_at"	"0.96454816"	"8.47e-03"	"3.428864"	"-2.921"	"16.7660119"	"FUT6"	"fucosyltransferase 6"
"207446_at"	"0.96454816"	"9.87e-03"	"3.328362"	"-2.922"	"3.128679"	"TLR6"	"toll like receptor 6"
"214399_s_at"	"0.96454816"	"8.53e-03"	"3.424241"	"-2.924"	"17.1748614"	"KRT4"	"keratin 4"
"222039_at"	"0.96454816"	"8.57e-03"	"-3.421246"	"-2.926"	"-17.5684811"	"KIF18B"	"kinesin family member 18B"
"203712_at"	"0.96454816"	"5.36e-03"	"-3.736364"	"-2.927"	"-4.8981687"	"PUM3"	"pumilio RNA binding family member 3"
"219306_at"	"0.96454816"	"8.65e-03"	"-3.415114"	"-2.93"	"-17.634749"	"KIF15"	"kinesin family member 15"
"219964_at"	"0.96454816"	"8.73e-03"	"3.408669"	"-2.935"	"17.0653206"	"ST7L"	"suppression of tumorigenicity 7 like"
"210559_s_at"	"0.96454816"	"8.74e-03"	"-3.408528"	"-2.935"	"-17.0977835"	"CDK1"	"cyclin dependent kinase 1"
"219692_at"	"0.96454816"	"8.74e-03"	"-3.408284"	"-2.935"	"-2.8404294"	"KREMEN2"	"kringle containing transmembrane protein 2"
"216817_s_at"	"0.96454816"	"8.76e-03"	"-3.406582"	"-2.936"	"-3.0838967"	"OR2H1"	"olfactory receptor family 2 subfamily H member 1"
"216256_at"	"0.96454816"	"8.82e-03"	"3.402057"	"-2.939"	"17.2685126"	"GRM8"	"glutamate metabotropic receptor 8"
"206151_x_at"	"0.96454816"	"1.03e-02"	"3.298097"	"-2.945"	"2.8334144"	"CELA3B"	"chymotrypsin like elastase family member 3B"
"210751_s_at"	"0.96454816"	"1.04e-02"	"3.295004"	"-2.947"	"2.515977"	"RGN"	"regucalcin"
"202954_at"	"0.96454816"	"9.05e-03"	"-3.385179"	"-2.951"	"-17.1685283"	"UBE2C"	"ubiquitin conjugating enzyme E2 C"
"213038_at"	"0.96454816"	"9.07e-03"	"3.383527"	"-2.952"	"17.2939896"	"RNF19B"	"ring finger protein 19B"
"218755_at"	"0.96454816"	"9.11e-03"	"-3.381073"	"-2.953"	"-17.1204363"	"KIF20A"	"kinesin family member 20A"
"203554_x_at"	"0.96454816"	"9.16e-03"	"-3.377544"	"-2.956"	"-16.8902985"	"PTTG1"	"pituitary tumor-transforming 1"
"206807_s_at"	"0.96454816"	"9.17e-03"	"3.376731"	"-2.956"	"17.2826246"	"ADD2"	"adducin 2"
"204021_s_at"	"0.96454816"	"9.24e-03"	"3.371402"	"-2.96"	"17.6196635"	"PURA"	"purine rich element binding protein A"
"204581_at"	"0.96454816"	"5.90e-03"	"3.670791"	"-2.963"	"23.9808788"	"CD22"	"CD22 molecule"
"209709_s_at"	"0.96454816"	"9.33e-03"	"-3.364929"	"-2.964"	"-19.09714"	"HMMR"	"hyaluronan mediated motility receptor"
"207535_s_at"	"0.96454816"	"9.40e-03"	"3.359922"	"-2.968"	"15.1796291"	"NFKB2"	"nuclear factor kappa B subunit 2"
"211506_s_at"	"0.96454816"	"1.11e-02"	"-3.249587"	"-2.981"	"-19.1102501"	"CXCL8"	"C-X-C motif chemokine ligand 8"
"200803_s_at"	"0.96454816"	"9.93e-03"	"-3.323879"	"-2.993"	"-3.004412"	"TMBIM6"	"transmembrane BAX inhibitor motif containing 6"
"211995_x_at"	"0.96454816"	"6.41e-03"	"-3.615341"	"-2.993"	"-3.0403412"	"ACTG1///ACTB"	"actin gamma 1///actin beta"
"212020_s_at"	"0.96454816"	"9.98e-03"	"-3.320645"	"-2.995"	"-17.7328326"	"MKI67"	"marker of proliferation Ki-67"
"213121_at"	"0.96454816"	"1.00e-02"	"3.318283"	"-2.996"	"17.3253193"	"SNRNP70"	"small nuclear ribonucleoprotein U1 subunit 70"
"207524_at"	"0.96454816"	"1.16e-02"	"-3.225014"	"-2.999"	"-19.5416247"	"MIR6132///ST7-OT3///ST7"	"microRNA 6132///ST7 overlapping transcript 3///suppression of tumorigenicity 7"
"219682_s_at"	"0.96454816"	"6.60e-03"	"3.595211"	"-3.004"	"8.5124064"	"TBX3"	"T-box 3"
"202213_s_at"	"0.96454816"	"6.76e-03"	"-3.57982"	"-3.012"	"-3.2638569"	"CUL4B"	"cullin 4B"
"204482_at"	"0.96454816"	"1.04e-02"	"3.293139"	"-3.014"	"15.8700754"	"CLDN5"	"claudin 5"
"201169_s_at"	"0.96454816"	"1.04e-02"	"-3.291572"	"-3.015"	"-16.9957831"	"BHLHE40"	"basic helix-loop-helix family member e40"
"209473_at"	"0.96454816"	"1.06e-02"	"-3.279375"	"-3.023"	"-16.4202341"	"ENTPD1"	"ectonucleoside triphosphate diphosphohydrolase 1"
"204444_at"	"0.96454816"	"1.06e-02"	"-3.278767"	"-3.024"	"-16.5885364"	"KIF11"	"kinesin family member 11"
"212363_x_at"	"0.96454816"	"7.01e-03"	"-3.555208"	"-3.026"	"-3.9086091"	"ACTG1///ACTB"	"actin gamma 1///actin beta"
"204962_s_at"	"0.96454816"	"1.09e-02"	"-3.265304"	"-3.033"	"-16.7812455"	"SLC35F6///CENPA"	"solute carrier family 35 member F6///centromere protein A"
"207129_at"	"0.96454816"	"1.11e-02"	"3.250972"	"-3.043"	"13.9357971"	"CA5B"	"carbonic anhydrase 5B"
"203245_s_at"	"0.96454816"	"1.11e-02"	"3.248175"	"-3.045"	"16.148235"	"LINC00094"	"long intergenic non-protein coding RNA 94"
"215093_at"	"0.96454816"	"1.12e-02"	"-3.247969"	"-3.045"	"-2.735299"	"NSDHL"	"NAD(P) dependent steroid dehydrogenase-like"
"219535_at"	"0.96454816"	"1.13e-02"	"3.240394"	"-3.051"	"17.3368958"	"HUNK"	"hormonally up-regulated Neu-associated kinase"
"209276_s_at"	"0.96454816"	"1.15e-02"	"3.230371"	"-3.058"	"17.090581"	"GLRX"	"glutaredoxin"
"210107_at"	"0.96454816"	"1.15e-02"	"3.22865"	"-3.059"	"17.4342842"	"CLCA1"	"chloride channel accessory 1"
"203881_s_at"	"0.96454816"	"1.31e-02"	"-3.144981"	"-3.059"	"-19.4452847"	"DMD"	"dystrophin"
"216218_s_at"	"0.81994078"	"1.22e-03"	"-4.80245"	"-3.064"	"-6.616677"	"PLCL2"	"phospholipase C like 2"
"217174_s_at"	"0.96454816"	"1.35e-02"	"3.125825"	"-3.074"	"2.8520138"	"APC2"	"APC2, WNT signaling pathway regulator"
"201663_s_at"	"0.96454816"	"1.21e-02"	"-3.195392"	"-3.083"	"-16.9657378"	"SMC4"	"structural maintenance of chromosomes 4"
"216248_s_at"	"0.96454816"	"1.21e-02"	"-3.192943"	"-3.084"	"-17.4307354"	"NR4A2"	"nuclear receptor subfamily 4 group A member 2"
"219115_s_at"	"0.96454816"	"1.25e-02"	"3.174113"	"-3.098"	"2.7067221"	"IL20RA"	"interleukin 20 receptor subunit alpha"
"220562_at"	"0.96454816"	"1.25e-02"	"3.171665"	"-3.1"	"17.0212222"	"CYP2W1"	"cytochrome P450 family 2 subfamily W member 1"
"214957_at"	"0.96454816"	"1.26e-02"	"3.170965"	"-3.1"	"16.4620473"	"ACTL8"	"actin like 8"
"209346_s_at"	"0.96454816"	"1.26e-02"	"3.168381"	"-3.102"	"16.4382999"	"PI4K2A"	"phosphatidylinositol 4-kinase type 2 alpha"
"203233_at"	"0.96454816"	"1.43e-02"	"-3.088074"	"-3.103"	"-2.9429468"	"IL4R"	"interleukin 4 receptor"
"203805_s_at"	"0.96454816"	"8.70e-03"	"-3.411234"	"-3.108"	"-3.4476786"	"FANCA"	"Fanconi anemia complementation group A"
"36994_at"	"0.96454816"	"1.28e-02"	"3.159663"	"-3.108"	"16.4443599"	"ATP6V0C"	"ATPase H+ transporting V0 subunit c"
"218542_at"	"0.96454816"	"1.28e-02"	"-3.158954"	"-3.109"	"-18.0965889"	"CEP55"	"centrosomal protein 55"
"204870_s_at"	"0.96454816"	"7.75e-03"	"-3.634282"	"-3.116"	"-4.3361952"	"PCSK2"	"proprotein convertase subtilisin/kexin type 2"
"211721_s_at"	"0.96454816"	"1.30e-02"	"3.147222"	"-3.117"	"16.1675883"	"ZNF551"	"zinc finger protein 551"
"210505_at"	"0.96454816"	"8.96e-03"	"-3.391549"	"-3.119"	"-3.8382085"	"ADH7"	"alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide"
"211714_x_at"	"0.96454816"	"1.31e-02"	"-3.142535"	"-3.12"	"-22.083942"	"TUBB"	"tubulin beta class I"
"216185_at"	"0.96454816"	"1.32e-02"	"3.139498"	"-3.123"	"3.1339549"	"FUT9"	"fucosyltransferase 9"
"216997_x_at"	"0.96454816"	"1.33e-02"	"3.134582"	"-3.126"	"16.8457517"	"TLE4"	"transducin like enhancer of split 4"
"216388_s_at"	"0.96454816"	"1.33e-02"	"3.134474"	"-3.126"	"17.1667235"	"LTB4R"	"leukotriene B4 receptor"
"212794_s_at"	"0.96454816"	"1.33e-02"	"3.132076"	"-3.128"	"16.2174392"	"KIAA1033"	"KIAA1033"
"220243_at"	"0.96454816"	"1.36e-02"	"3.117048"	"-3.139"	"16.4697429"	"ZBTB44"	"zinc finger and BTB domain containing 44"
"201292_at"	"0.96454816"	"1.39e-02"	"-3.104496"	"-3.148"	"-16.5124646"	"TOP2A"	"topoisomerase (DNA) II alpha"
"220066_at"	"0.96454816"	"9.65e-03"	"3.343117"	"-3.148"	"22.4470326"	"NOD2"	"nucleotide binding oligomerization domain containing 2"
"217335_at"	"0.96454816"	"1.56e-02"	"3.028941"	"-3.149"	"4.7892942"	"LOC55338"	"uncharacterized LOC55338"
"209570_s_at"	"0.96454816"	"1.40e-02"	"-3.100869"	"-3.151"	"-16.9034279"	"NSG1"	"neuron specific gene family member 1"
"204667_at"	"0.96454816"	"1.58e-02"	"-3.020825"	"-3.155"	"-2.1941106"	"FOXA1"	"forkhead box A1"
"213863_s_at"	"0.96454816"	"1.42e-02"	"3.092889"	"-3.156"	"3.3062256"	"OAZ3"	"ornithine decarboxylase antizyme 3"
"203687_at"	"0.96454816"	"1.59e-02"	"3.017548"	"-3.158"	"3.1220916"	"CX3CL1"	"C-X3-C motif chemokine ligand 1"
"214018_at"	"0.96454816"	"1.60e-02"	"3.01536"	"-3.159"	"2.9856537"	"GRIP1"	"glutamate receptor interacting protein 1"
"211672_s_at"	"0.96454816"	"1.46e-02"	"-3.075042"	"-3.169"	"-16.2392428"	"ARPC4-TTLL3///ARPC4"	"ARPC4-TTLL3 readthrough///actin related protein 2/3 complex subunit 4"
"209787_s_at"	"0.96454816"	"1.46e-02"	"3.074906"	"-3.169"	"16.1061015"	"HMGN4"	"high mobility group nucleosomal binding domain 4"
"212184_s_at"	"0.96454816"	"1.03e-02"	"3.300601"	"-3.173"	"21.9554128"	"TAB2"	"TGF-beta activated kinase 1/MAP3K7 binding protein 2"
"210945_at"	"0.96454816"	"1.48e-02"	"3.064322"	"-3.177"	"2.807486"	"COL4A6"	"collagen type IV alpha 6 chain"
"211840_s_at"	"0.96454816"	"1.04e-02"	"3.29256"	"-3.178"	"21.5937801"	"PDE4D"	"phosphodiesterase 4D"
"203417_at"	"0.96454816"	"1.06e-02"	"-3.282912"	"-3.184"	"-4.7567918"	"MFAP2"	"microfibrillar associated protein 2"
"218138_at"	"0.96454816"	"1.06e-02"	"3.280806"	"-3.185"	"22.0498648"	"MKKS"	"McKusick-Kaufman syndrome"
"216417_x_at"	"0.96454816"	"1.51e-02"	"3.053001"	"-3.185"	"7.7226298"	"HOXB9"	"homeobox B9"
"217556_at"	"0.96454816"	"1.07e-02"	"3.275078"	"-3.188"	"9.9587264"	"CLCN4"	"chloride voltage-gated channel 4"
"209883_at"	"0.96454816"	"1.55e-02"	"3.033106"	"-3.2"	"16.2624146"	"COLGALT2"	"collagen beta(1-O)galactosyltransferase 2"
"207784_at"	"0.96454816"	"1.11e-02"	"3.251928"	"-3.202"	"22.8232093"	"ARSD"	"arylsulfatase D"
"210257_x_at"	"0.96454816"	"2.43e-03"	"-4.289218"	"-3.203"	"-4.6468893"	"CUL4B"	"cullin 4B"
"216652_s_at"	"0.96454816"	"1.57e-02"	"3.027631"	"-3.204"	"13.5217825"	"DR1"	"down-regulator of transcription 1"
"217974_at"	"0.96454816"	"1.11e-02"	"3.248608"	"-3.204"	"20.9044634"	"TM7SF3"	"transmembrane 7 superfamily member 3"
"204311_at"	"0.96454816"	"1.75e-02"	"2.957794"	"-3.205"	"2.706118"	"ATP1B2"	"ATPase Na+/K+ transporting subunit beta 2"
"204976_s_at"	"0.96454816"	"1.13e-02"	"3.24191"	"-3.209"	"21.8092908"	"AMMECR1"	"Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1"
"203263_s_at"	"0.96454816"	"1.13e-02"	"3.239888"	"-3.21"	"21.9449219"	"ARHGEF9"	"Cdc42 guanine nucleotide exchange factor 9"
"215695_s_at"	"0.96454816"	"1.59e-02"	"3.019689"	"-3.21"	"16.6325162"	"GYG2"	"glycogenin 2"
"215856_at"	"0.96454816"	"1.77e-02"	"2.948886"	"-3.212"	"3.7509828"	"SIGLEC15"	"sialic acid binding Ig like lectin 15"
"202456_s_at"	"0.96454816"	"1.60e-02"	"3.015173"	"-3.213"	"2.5931921"	"ZER1"	"zyg-11 related cell cycle regulator"
"218726_at"	"0.96454816"	"1.16e-02"	"-3.222338"	"-3.22"	"-22.3120059"	"HJURP"	"Holliday junction recognition protein"
"217562_at"	"0.96454816"	"1.82e-02"	"2.930664"	"-3.226"	"2.7864755"	"BRINP3"	"BMP/retinoic acid inducible neural specific 3"
